Log file open, 01/20/23 14:48:15
[2023.01.20-13.48.17:285][  0]LogDerivedDataCache: Using Local data cache path C:/Users/lolla/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.20-13.48.17:285][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.20-13.48.17:285][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.20-13.48.17:285][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.20-13.48.17:285][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.20-13.48.17:286][  0]LogShaderCompilers: Guid format shader working directory is -24 characters bigger than the processId version (../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/Shaders/WorkingDirectory/11844/).
[2023.01.20-13.48.17:286][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/lolla/AppData/Local/Temp/UnrealShaderWorkingDir/C6852A8244D3E5E2BAADC2BA277DCB3C/'.
[2023.01.20-13.48.17:286][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.20-13.48.17:286][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.01.20-13.48.18:115][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.20-13.48.18:373][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.20-13.48.18:373][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: ---
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: ---
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.20-13.48.18:926][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.20-13.48.18:927][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.20-13.48.18:927][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.20-13.48.19:038][  0]LogSlate: Using FreeType 2.10.0
[2023.01.20-13.48.19:039][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.20-13.48.19:084][  0]LogAssetRegistry: FAssetRegistry took 0.0180 seconds to start up
[2023.01.20-13.48.19:090][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.20-13.48.19:295][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.20-13.48.19:821][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D22200][00000A04BBD39000 52] GlobalDefaults, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25200][00000A04BBFD0000 52] Windows, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25400][00000A04B2397800 52] WindowsEditor, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24E00][00000A04BAC12800 52] WindowsServer, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D21600][00000A04C5FF0000 52] WindowsClient, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D23600][00000A04C5FF5000 52] IOS, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D22E00][00000A04C5FF7800 52] iPadAir2, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24A00][00000A04C5FFC800 52] IPadPro, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24600][00000A04C5FFA000 52] iPadAir3, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D23800][00000A04BE70C800 52] iPadAir4, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25E00][00000A04C6120000 52] iPadAir5, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24800][00000A04C6125000 52] iPadMini4, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24200][00000A04C6127800 52] iPadMini5, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25A00][00000A04C612A000 52] iPadMini6, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27E00][00000A04C61D0000 52] iPhone6S, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27A00][00000A04C61D2800 52] iPhone7, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27800][00000A04C61D5000 52] iPodTouch7, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25600][00000A04C61DA000 52] iPhone6SPlus, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D23000][00000A04C61DC800 52] iPhone7Plus, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25000][00000A04C5FF2800 52] iPhoneSE, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D23400][00000A04C612C800 52] iPhone8, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26800][00000A04C61D7800 52] iPhone8Plus, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27400][00000A04C61C0000 52] iPhoneX, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26000][00000A04C61C5000 52] iPhoneXS, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24400][00000A04C61C7800 52] iPhoneXSMax, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26A00][00000A04C61CA000 52] iPhoneXR, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D24C00][00000A04C61CC800 52] iPhone11, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D23E00][00000A04C6122800 52] iPhone11Pro, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26400][00000A04C6190000 52] iPhone11ProMax, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27000][00000A04C6195000 52] iPhoneSE2, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25C00][00000A04C6197800 52] iPhone12Mini, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D25800][00000A04C619A000 52] iPhone12, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28000][00000A04C619C800 52] iPhone12Pro, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27C00][00000A04C61C2800 52] iPhone12ProMax, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28200][00000A04C61A0000 52] iPhone13Mini, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28A00][00000A04C61A5000 52] iPhone13, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27200][00000A04C61A7800 52] iPhone13Pro, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26C00][00000A04C61AA000 52] iPhone13ProMax, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26E00][00000A04C61AC800 52] iPhoneSE3, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26600][00000A04C6192800 52] iPhone14, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29000][00000A04C6150000 52] iPhone14Plus, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28C00][00000A04C6155000 52] iPhone14Pro, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29200][00000A04C6157800 52] iPhone14ProMax, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29A00][00000A04C615A000 52] iPadPro105, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D23A00][00000A04C615C800 52] iPadPro129, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D26200][00000A04C61A2800 52] iPadPro97, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28400][00000A04C6160000 52] iPadPro2_129, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28600][00000A04C6165000 52] iPad5, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2A000][00000A04C6167800 52] iPad6, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29C00][00000A04C616A000 52] iPad7, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2A200][00000A04C616C800 52] iPad8, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2AA00][00000A04C6152800 52] iPad9, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29600][00000A04C6170000 52] iPad10, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29800][00000A04C6175000 52] iPadPro11, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29400][00000A04C6177800 52] iPadPro2_11, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D27600][00000A04C617A000 52] iPadPro3_11, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2B000][00000A04C617C800 52] iPadPro4_11, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D29E00][00000A04C6162800 52] iPadPro3_129, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2B200][00000A04C61E0000 52] iPadPro4_129, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2BA00][00000A04C61E5000 52] iPadPro5_129, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2AE00][00000A04C61E7800 52] iPadPro6_129, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2A400][00000A04C61EA000 52] AppleTV, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2A600][00000A04C61EC800 52] AppleTV4K, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28E00][00000A04C6172800 52] AppleTV2_4K, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2C000][00000A04C61F0000 52] TVOS, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2D200][00000A04C61F7800 52] Mac, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2D400][00000A04C61F5000 52] MacEditor, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2CE00][00000A04C61FA000 52] MacClient, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2BE00][00000A04C61FC800 52] MacServer, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2DE00][00000A04C6210000 52] Linux, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D28800][00000A04C6212800 52] LinuxEditor, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2B800][00000A04C6217800 52] LinuxArm64Editor, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2BC00][00000A04C621A000 52] LinuxArm64, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2CC00][00000A04C621C800 52] LinuxClient, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2B600][00000A04C61E2800 52] LinuxArm64Client, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2DA00][00000A04C6215000 52] LinuxServer, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2DC00][00000A04C6200000 52] LinuxArm64Server, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2C800][00000A04C6205000 52] Android, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2A800][00000A04C6207800 52] Android_Preview_OpenGL, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2C400][00000A04C620A000 52] Android_Preview_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2E000][00000A04C620C800 52] Android_Low, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2C200][00000A04C61F2800 52] Android_Mid, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2E200][00000A04C6230000 52] Android_High, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2D600][00000A04C6235000 52] Android_Default, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2CA00][00000A04C6237800 52] Android_Adreno4xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2D800][00000A04C623A000 52] Android_Adreno5xx_Low, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2D000][00000A04C623C800 52] Android_Adreno5xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2C600][00000A04C6202800 52] Android_Adreno6xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2F000][00000A04C6130000 52] Android_Adreno6xx_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2E800][00000A04C6135000 52] Android_Adreno7xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2F200][00000A04C6137800 52] Android_Adreno7xx_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2E400][00000A04C613A000 52] Android_Mali_T6xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2AC00][00000A04C613C800 52] Android_Mali_T7xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2EE00][00000A04C6232800 52] Android_Mali_T8xx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2E600][00000A04C6240000 52] Android_Mali_G71, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C5D2EA00][00000A04C6245000 52] Android_Mali_G72, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C56DFA00][00000A04C6247800 52] Android_Mali_G72_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04BCA8E400][00000A04C624A000 52] Android_Mali_G76, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6270000][00000A04C624C800 52] Android_Mali_G76_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271200][00000A04C6132800 52] Android_Mali_G77, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6270400][00000A04C6250000 52] Android_Mali_G77_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6270200][00000A04C6255000 52] Android_Mali_G78, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271800][00000A04C6257800 52] Android_Mali_G78_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271C00][00000A04C625A000 52] Android_Mali_G710, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271E00][00000A04C625C800 52] Android_Mali_G710_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271A00][00000A04C6242800 52] Android_Xclipse_920, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6272000][00000A04C6260000 52] Android_Xclipse_920_Vulkan, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6270E00][00000A04C6265000 52] Android_Vulkan_SM5, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6272200][00000A04C6267800 52] Android_PowerVR_G6xxx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6272A00][00000A04C626A000 52] Android_PowerVR_GT7xxx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271600][00000A04C626C800 52] Android_PowerVR_GE8xxx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6271400][00000A04C6252800 52] Android_PowerVR_GM9xxx, 
[2023.01.20-13.48.19:821][  0]LogDeviceProfileManager: 	[00000A04C6272C00][00000A04C6290000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.20-13.48.19:822][  0]LogDeviceProfileManager: 	[00000A04C6272800][00000A04C6295000 52] Android_TegraK1, 
[2023.01.20-13.48.19:822][  0]LogDeviceProfileManager: 	[00000A04C6273200][00000A04C6297800 52] Android_Unknown_Vulkan, 
[2023.01.20-13.48.19:822][  0]LogDeviceProfileManager: 	[00000A04C6273A00][00000A04C629A000 52] Oculus_Quest, 
[2023.01.20-13.48.19:822][  0]LogDeviceProfileManager: 	[00000A04C6270600][00000A04C629C800 52] Oculus_Quest2, 
[2023.01.20-13.48.19:822][  0]LogDeviceProfileManager: 	[00000A04C6272600][00000A04C6262800 52] HoloLens, 
[2023.01.20-13.48.19:822][  0]LogDeviceProfileManager: Active device profile: [00000A04C5D25400][00000A04B2397800 52] WindowsEditor
[2023.01.20-13.48.19:822][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.20-13.48.19:822][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.20-13.48.19:822][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-13.48.19:822][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.20-13.48.19:822][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-13.48.19:825][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.20-13.48.19:825][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-13.48.19:825][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-13.48.19:825][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-13.48.19:825][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.22621.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.20-13.48.19:827][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Labyrinthe.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/TurnkeyReport_1.log" -log="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/TurnkeyLog_1.log" -project="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Labyrinthe.uproject"  -Device=Win64@DESKTOP-F9I7IT3'
[2023.01.20-13.48.19:827][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Labyrinthe.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/TurnkeyReport_1.log" -log="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Intermediate/TurnkeyLog_1.log" -project="C:/Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Labyrinthe.uproject"  -Device=Win64@DESKTOP-F9I7IT3" -nocompile -nocompileuat ]
[2023.01.20-13.48.19:865][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
